,IdEmployee,EmployeeNumber,Age,DateBirth,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
526,526,"1019,0",23,2001,No,no-data,217.0,8,1,Life Sciences,2,Male,94.0,1,1, Laboratory Technician ,1,no-data,6881.0,1,no-data,15,3,1,1,"4,0",3,2,4,1,1,True
527,527,"1032,0",60,1964,No,travel_rarely,715.0,2,3,no-data,3,Female,69.0,2,4, Manufacturing Director ,4,no-data,21829.0,3,no-data,13,3,1,0,no-data,4,3,5,4,3,False
528,528,"1045,0",46,1978,No,no-data,1234.0,11,2,no-data,4,Female,90.0,3,4, Manager ,4,Married,5404.0,3,No,13,3,2,1,"26,0",4,4,9,1,1,False
529,529,"1049,0",46,1978,No,travel_rarely,788.0,24,4,no-data,2,Male,36.0,3,1, Human Resources ,2,no-data,8318.0,1,No,16,3,1,0,no-data,3,3,6,0,4,True
530,530,"1068,0",27,1997,No,no-data,921.0,26,1,Medical,1,Female,66.0,2,1, Research Scientist ,3,no-data,25265.0,1,No,13,3,3,2,no-data,5,3,5,1,3,False
531,531,"1136,0",29,1995,No,no-data,408.0,42,1,no-data,4,Male,67.0,2,1, Research Scientist ,2,Married,19911.0,0,No,17,3,1,0,no-data,2,1,5,0,4,True
532,532,"1179,0",31,1993,No,travel_rarely,852.0,10,3,Marketing,3,Male,72.0,2,2, Sales Executive ,3,Married,2706.0,1,No,18,3,1,1,no-data,3,3,10,1,4,False
533,533,"1188,0",44,1980,Yes,no-data,1372.0,9,3,no-data,1,Female,85.0,1,2, Sales Executive ,3,Single,9489.0,8,No,13,3,2,0,"7,0",2,2,4,1,3,True
534,534,"1211,0",31,1993,No,travel_rarely,1329.0,29,4,Life Sciences,3,Male,61.0,3,2, Sales Executive ,1,Divorced,13192.0,8,no-data,19,3,3,3,"8,0",3,3,4,0,3,False
535,535,"1228,0",47,1977,No,travel_rarely,150.0,2,4,Technical Degree,4,Male,60.0,3,2, Manufacturing Director ,4,Divorced,17433.0,2,no-data,11,3,3,1,no-data,3,2,6,1,4,True
536,536,"1231,0",43,1981,No,non-travel,106.0,2,5,no-data,4,Male,79.0,4,2, Human Resources ,1,Married,12858.0,7,No,16,3,1,1,no-data,3,4,4,0,3,True
537,537,"1259,0",28,1996,No,no-data,1167.0,4,2,no-data,1,Male,76.0,3,1, Research Scientist ,3,Divorced,3208.0,1,no-data,11,3,2,3,no-data,2,3,5,0,3,True
538,538,"1338,0",57,1967,No,travel_rarely,206.0,8,4,Life Sciences,4,Male,99.0,3,5, Manager ,2,Single,4022.0,6,No,14,3,1,0,"36,0",4,3,7,7,7,False
539,539,"1349,0",42,1982,No,travel_frequently,589.0,1,3,Marketing,3,Female,66.0,3,2, Sales Executive ,1,no-data,4297.0,0,no-data,17,3,4,1,no-data,2,3,9,1,7,True
540,540,"1387,0",29,1995,No,no-data,736.0,26,3,Life Sciences,3,Male,48.0,2,2, Sales Executive ,1,Married,24232.0,1,no-data,11,3,3,1,"5,0",0,3,5,0,4,True
541,541,"1401,0",53,1971,No,travel_frequently,322.0,28,2,no-data,4,Female,59.0,4,4, Manufacturing Director ,3,Married,9731.0,2,no-data,11,3,2,1,no-data,3,2,5,0,2,True
542,542,"1407,0",27,1997,No,travel_rarely,683.0,2,1,Medical,1,Male,36.0,2,1, Research Scientist ,4,Single,4050.0,0,No,12,3,4,0,"5,0",2,3,4,1,1,True
543,543,"1420,0",50,1974,Yes,travel_frequently,1475.0,28,2,no-data,1,Male,97.0,2,2, Laboratory Technician ,1,no-data,22710.0,3,No,20,4,1,0,"20,0",2,3,4,1,3,True
544,544,"1431,0",35,1989,No,travel_frequently,560.0,1,4,Other,4,Male,91.0,3,1, Research Scientist ,1,no-data,20284.0,5,no-data,14,3,3,2,"10,0",2,3,4,1,3,True
545,545,"1446,0",33,1991,No,no-data,589.0,7,5,Marketing,4,Male,97.0,3,2, Sales Executive ,4,no-data,23343.0,4,no-data,12,3,3,1,"7,0",3,3,4,0,3,True
546,546,"1477,0",34,1990,No,no-data,589.0,7,3,Medical,4,Male,54.0,3,2, Sales Executive ,1,no-data,17456.0,0,No,14,3,1,2,"5,0",2,3,4,0,3,False
547,547,"1487,0",30,1994,Yes,no-data,115.0,13,3,no-data,1,Female,51.0,3,2, Sales Executive ,2,Single,17485.0,5,No,11,3,1,0,"7,0",4,1,5,0,0,False
548,548,"1499,0",31,1993,No,no-data,528.0,16,3,Life Sciences,3,Male,46.0,3,1, Human Resources ,3,no-data,15428.0,0,no-data,21,4,1,1,"6,0",3,4,5,1,3,False
549,549,"1533,0",24,2000,No,no-data,507.0,11,1,Life Sciences,1,Male,97.0,3,2, Laboratory Technician ,3,Single,24812.0,0,No,14,3,2,0,"5,0",2,3,4,1,2,False
550,550,"1545,0",34,1990,No,no-data,575.0,25,3,no-data,4,Male,44.0,2,2, Manufacturing Director ,2,no-data,24152.0,1,No,13,3,4,0,"5,0",2,3,5,0,2,True
551,551,"1554,0",36,1988,No,no-data,895.0,28,4,no-data,2,Female,98.0,2,1, Sales Representative ,3,Married,26204.0,0,no-data,23,4,1,2,"6,0",5,3,5,4,2,True
552,552,"1563,0",39,1985,No,travel_frequently,888.0,10,4,no-data,3,Male,71.0,3,2, Human Resources ,3,no-data,14814.0,3,No,11,3,3,0,"10,0",2,3,6,1,2,True
553,553,"1622,0",29,1995,No,no-data,580.0,27,3,no-data,2,Female,39.0,1,2, Manufacturing Director ,1,Divorced,20460.0,0,no-data,21,4,2,1,"6,0",5,2,5,0,0,True
554,554,"1631,0",38,1986,No,no-data,671.0,19,3,Life Sciences,3,Male,85.0,3,2, Manufacturing Director ,3,no-data,26493.0,3,No,17,3,1,3,no-data,2,2,4,0,2,False
555,555,"1646,0",25,1999,No,no-data,567.0,2,1,Technical Degree,1,Female,32.0,3,1, Research Scientist ,4,no-data,17218.0,1,no-data,13,3,3,0,"6,0",2,3,6,1,3,False
556,556,"1659,0",37,1987,No,no-data,311.0,7,3,no-data,1,Male,77.0,3,1, Laboratory Technician ,2,no-data,10950.0,2,no-data,11,3,3,0,no-data,4,3,4,1,3,True
557,557,"1689,0",54,1970,No,travel_rarely,1395.0,24,4,Medical,2,Male,48.0,4,3, Healthcare Representative ,4,Married,3458.0,3,No,15,3,3,0,"11,0",2,3,4,1,2,False
558,558,"1700,0",38,1986,No,travel_frequently,1278.0,1,4,no-data,3,Male,31.0,1,2, Sales Executive ,4,no-data,7677.0,1,no-data,14,3,3,2,"6,0",2,2,6,1,3,True
559,559,"1739,0",33,1991,No,travel_rarely,371.0,19,3,no-data,4,Male,80.0,1,3, Sales Executive ,3,Married,3840.0,3,No,13,3,3,1,no-data,2,1,4,0,2,False
560,560,"1768,0",43,1981,No,travel_rarely,855.0,12,3,Medical,2,Male,57.0,3,1, Laboratory Technician ,2,Divorced,8952.0,8,No,22,4,2,3,"7,0",6,2,5,0,4,True
561,561,"1772,0",42,1982,No,no-data,548.0,9,4,Life Sciences,3,Male,94.0,3,1, Laboratory Technician ,1,Divorced,20520.0,1,No,20,4,2,2,"5,0",2,3,5,0,4,True
562,562,"1792,0",45,1979,Yes,no-data,429.0,1,2,no-data,3,Male,99.0,3,1, Research Scientist ,2,no-data,11092.0,1,Yes,12,3,3,3,no-data,2,2,5,2,3,True
563,563,"1800,0",40,1984,No,no-data,1253.0,10,1,Medical,3,Male,65.0,3,3, Research Director ,3,Single,7914.0,7,no-data,21,4,3,0,no-data,3,3,4,2,2,True
564,564,"1822,0",41,1983,No,no-data,1194.0,1,3,no-data,3,Female,52.0,3,2, Healthcare Representative ,4,no-data,9060.0,4,no-data,17,3,4,1,"12,0",3,3,5,0,3,True
565,565,"1854,0",43,1981,No,no-data,355.0,10,4,Technical Degree,3,Male,38.0,3,1, Research Scientist ,3,Married,6161.0,3,No,22,4,2,2,"10,0",1,2,6,3,3,False
566,566,"1882,0",35,1989,No,travel_rarely,1480.0,4,3,no-data,3,Male,64.0,3,3, Sales Executive ,4,Married,24444.0,2,Yes,13,3,4,3,"9,0",3,3,5,1,0,True
567,567,"1885,0",38,1986,No,travel_rarely,783.0,7,4,Medical,4,Male,78.0,3,2, Research Scientist ,1,no-data,13588.0,5,no-data,22,4,3,1,"16,0",2,3,5,0,4,True
568,568,"1931,0",28,1996,No,no-data,1354.0,2,4,Technical Degree,2,Male,41.0,3,1, Research Scientist ,2,no-data,6073.0,1,No,11,3,3,1,"6,0",3,2,5,1,2,False
569,569,"1945,0",36,1988,No,travel_rarely,682.0,18,4,no-data,2,Male,71.0,3,2, Sales Executive ,1,no-data,15975.0,0,no-data,16,3,4,1,no-data,2,1,5,0,4,True
570,570,"1947,0",29,1995,No,non-travel,1103.0,16,3,Medical,3,Male,49.0,3,1, Research Scientist ,3,Single,2122.0,1,No,14,3,3,0,"5,0",3,2,5,1,4,True
571,571,"1954,0",30,1994,No,no-data,136.0,1,3,Life Sciences,1,Male,89.0,3,2, Healthcare Representative ,1,Married,6225.0,0,No,12,3,1,1,"6,0",5,2,5,0,2,False
572,572,"1969,0",55,1969,No,no-data,155.0,9,2,no-data,1,Female,67.0,3,2, Research Scientist ,3,Married,22474.0,3,No,11,3,3,2,"9,0",6,2,4,2,3,False
573,573,"1981,0",25,1999,No,travel_rarely,771.0,41,2,Life Sciences,4,Male,45.0,2,2, Healthcare Representative ,3,Single,14120.0,1,No,12,3,2,0,"4,0",2,2,4,1,2,True
574,574,"1997,0",39,1985,No,travel_frequently,508.0,6,4,no-data,1,Male,72.0,2,2, Manufacturing Director ,3,Married,14284.0,2,No,11,3,4,1,"10,0",1,3,8,7,7,False
575,575,"1998,0",43,1981,No,no-data,557.0,18,4,no-data,4,Male,35.0,3,2, Research Scientist ,1,no-data,11189.0,6,no-data,17,3,3,1,"9,0",3,2,4,1,2,True
576,576,"1999,0",42,1982,No,no-data,642.0,1,3,Life Sciences,4,Male,76.0,3,1, Research Scientist ,4,no-data,21412.0,3,No,22,3,1,1,no-data,3,3,5,1,0,True
577,577,"2018,0",26,1998,No,travel_rarely,1382.0,8,2,no-data,1,Female,85.0,3,2, Sales Executive ,3,no-data,13684.0,0,Yes,22,4,2,1,"6,0",3,2,5,0,4,True
578,578,"2044,0",51,1973,Yes,no-data,878.0,1,4,no-data,2,Male,94.0,3,2, Sales Executive ,3,no-data,14255.0,7,No,12,3,4,2,"12,0",3,3,6,0,1,True
579,579,"2046,0",46,1978,No,no-data,374.0,20,3,no-data,4,Female,50.0,3,2, Sales Executive ,3,no-data,23333.0,8,No,15,3,3,0,no-data,3,3,5,0,1,True
580,580,"2052,0",36,1988,No,travel_rarely,287.0,1,4,no-data,3,Female,62.0,1,1, Research Scientist ,4,Married,8952.0,1,No,12,3,4,1,"4,0",5,3,4,1,1,True
581,581,"2053,0",30,1994,No,travel_rarely,111.0,13,2,Other,4,Male,46.0,2,2, Laboratory Technician ,2,no-data,23679.0,4,no-data,13,3,1,1,"10,0",2,3,4,0,3,False
582,582,"2068,0",35,1989,No,no-data,111.0,8,3,no-data,2,Male,82.0,4,2, Laboratory Technician ,3,no-data,10228.0,2,No,12,3,1,0,no-data,3,4,4,1,2,True
583,583,"7,0",28,1996,No,travel_rarely,591.0,2,1,no-data,1,Male,40.0,3,1, Laboratory Technician ,2,Married,16632.0,9,No,12,3,4,1,"6,0",3,3,2,2,2,False
584,584,"16,0",32,1992,No,no-data,670.0,26,1,no-data,1,Male,42.0,3,1, Research Scientist ,3,Divorced,15170.0,1,no-data,17,3,4,1,"5,0",1,2,5,4,3,True
585,585,"18,0",35,1989,No,travel_rarely,1346.0,38,2,no-data,2,Male,93.0,3,1, Laboratory Technician ,4,Divorced,8758.0,0,no-data,11,3,3,1,"3,0",2,3,2,1,2,True
586,586,"19,0",29,1995,Yes,travel_rarely,103.0,24,3,Life Sciences,3,Male,50.0,2,1, Laboratory Technician ,3,Single,12947.0,5,Yes,14,3,2,0,"6,0",4,3,4,0,3,True
587,587,"21,0",33,1991,No,travel_rarely,334.0,5,2,no-data,1,Male,80.0,4,1, Research Scientist ,2,Divorced,15053.0,0,Yes,12,3,4,2,"7,0",5,2,6,0,5,True
588,588,"24,0",39,1985,No,no-data,371.0,2,3,Life Sciences,4,Male,45.0,3,1, Research Scientist ,4,Single,4306.0,5,Yes,11,3,3,0,"6,0",3,3,3,1,2,True
589,589,"26,0",25,1999,No,no-data,673.0,11,2,no-data,1,Female,96.0,4,2, Manufacturing Director ,3,no-data,8232.0,0,No,18,3,4,1,"5,0",5,2,4,1,3,True
590,590,"31,0",35,1989,Yes,no-data,699.0,6,1,no-data,2,Male,83.0,3,1, Research Scientist ,1,Single,17102.0,2,No,11,3,3,0,no-data,2,3,4,1,3,True
591,591,"33,0",33,1991,Yes,travel_frequently,408.0,16,1,no-data,2,Female,72.0,1,1, Research Scientist ,1,no-data,4681.0,1,no-data,22,3,2,0,no-data,5,3,10,6,7,False
592,592,"38,0",47,1977,No,travel_rarely,705.0,2,4,Marketing,2,Female,83.0,3,5, Manager ,1,Single,22822.0,3,no-data,12,3,4,0,"22,0",2,2,2,2,1,False
593,593,"40,0",45,1979,No,no-data,1459.0,10,4,Other,4,Male,41.0,3,2, Healthcare Representative ,4,Married,19121.0,2,no-data,13,3,4,0,no-data,5,4,4,1,3,False
594,594,"47,0",51,1973,Yes,travel_rarely,895.0,3,2,no-data,1,Male,86.0,2,1, Sales Representative ,3,Married,3810.0,1,no-data,14,3,3,0,"3,0",2,3,3,0,2,True
595,595,"49,0",36,1988,No,no-data,890.0,2,3,Marketing,4,Female,97.0,3,1, Sales Representative ,4,Married,9687.0,1,No,13,3,1,0,"2,0",3,3,2,2,2,True
596,596,"65,0",29,1995,Yes,no-data,1434.0,5,4,no-data,3,Male,50.0,3,1, Laboratory Technician ,3,Single,11179.0,1,Yes,13,3,3,0,"2,0",3,2,2,2,2,True
597,597,"72,0",27,1997,No,no-data,1443.0,22,3,no-data,2,Female,47.0,2,2, Sales Executive ,4,Married,21436.0,7,Yes,19,3,3,1,"5,0",2,2,2,0,0,False
598,598,"88,0",36,1988,No,no-data,664.0,31,3,Medical,2,Male,79.0,3,1, Research Scientist ,1,Married,5868.0,4,No,13,3,4,1,"5,0",2,2,3,1,2,True
599,599,"102,0",38,1986,No,travel_rarely,397.0,20,4,Medical,1,Male,30.0,3,3, Research Director ,3,no-data,25258.0,4,no-data,13,3,1,0,no-data,3,4,5,0,2,True
600,600,"103,0",47,1977,No,travel_rarely,106.0,38,2,Medical,3,Male,80.0,3,2, Human Resources ,2,Divorced,10425.0,8,Yes,22,4,4,1,no-data,2,3,4,0,2,True
601,601,"110,0",35,1989,No,travel_rarely,1153.0,1,2,Medical,1,Male,94.0,3,2, Manufacturing Director ,2,Married,17736.0,1,No,15,3,3,0,no-data,2,3,5,1,3,True
602,602,"116,0",52,1972,No,travel_rarely,432.0,9,4,no-data,4,Male,96.0,3,1, Laboratory Technician ,4,no-data,18725.0,3,no-data,23,4,2,2,"10,0",4,3,4,0,3,True
603,603,"128,0",25,1999,No,travel_rarely,1353.0,3,2,Other,1,Female,33.0,3,2, Sales Executive ,3,Married,17519.0,0,No,21,4,1,1,"4,0",2,2,3,0,2,True
604,604,"132,0",45,1979,No,no-data,489.0,23,3,no-data,2,Male,46.0,3,2, Laboratory Technician ,2,Married,25043.0,4,no-data,12,3,3,1,no-data,3,4,3,1,2,True
605,605,"133,0",38,1986,Yes,travel_rarely,807.0,6,4,Human Resources,3,Male,63.0,3,1, Human Resources ,1,Divorced,23648.0,4,no-data,22,4,4,0,no-data,3,3,3,0,2,True
606,606,"143,0",26,1998,No,no-data,1280.0,7,1,no-data,4,Male,42.0,2,1, Research Scientist ,4,Married,26897.0,1,No,11,3,3,2,no-data,2,3,2,2,1,True
607,607,"171,0",44,1980,No,no-data,957.0,26,3,Medical,2,Female,72.0,4,1, Research Scientist ,3,Single,16090.0,4,no-data,12,3,4,0,no-data,2,3,3,1,2,True
608,608,"175,0",32,1992,Yes,travel_rarely,542.0,20,3,no-data,2,Female,71.0,1,2, Sales Executive ,3,no-data,24788.0,3,Yes,11,3,3,1,"4,0",2,3,2,2,2,True
609,609,"178,0",37,1987,No,no-data,216.0,6,2,Medical,2,Male,84.0,3,2, Manufacturing Director ,2,Divorced,2819.0,6,No,20,4,4,2,"7,0",0,3,3,0,1,False
610,610,"179,0",52,1972,Yes,travel_frequently,1150.0,16,4,no-data,1,Male,53.0,1,3, Manufacturing Director ,4,no-data,25150.0,2,no-data,15,3,4,0,"18,0",2,3,4,0,3,False
611,611,"193,0",39,1985,No,travel_rarely,364.0,3,5,Technical Degree,4,Female,32.0,3,2, Research Scientist ,3,no-data,2302.0,3,Yes,20,4,2,0,"19,0",2,3,3,2,2,False
612,612,"197,0",31,1993,No,travel_rarely,201.0,5,3,Technical Degree,4,Female,84.0,3,1, Research Scientist ,1,Divorced,10415.0,5,No,14,3,4,1,"8,0",3,3,3,2,2,True
613,613,"218,0",28,1996,No,non-travel,691.0,9,3,Medical,4,Male,57.0,3,1, Research Scientist ,2,no-data,5970.0,6,no-data,18,3,4,1,no-data,1,1,2,2,2,True
614,614,"221,0",29,1995,No,no-data,440.0,21,3,Medical,3,Male,42.0,3,1, Research Scientist ,4,Married,6672.0,1,No,11,3,3,1,"5,0",2,1,5,0,2,True
615,615,"233,0",28,1996,No,no-data,1157.0,17,3,no-data,3,Male,51.0,3,1, Research Scientist ,2,no-data,13364.0,0,no-data,16,3,4,1,"6,0",3,2,5,1,1,True
616,616,"241,0",57,1967,No,travel_rarely,713.0,8,3,Life Sciences,3,Female,67.0,3,1, Research Scientist ,1,Divorced,13939.0,4,no-data,18,3,3,1,no-data,3,3,2,2,2,True
617,617,"245,0",39,1985,No,travel_rarely,329.0,9,2,no-data,3,Female,75.0,3,1, Laboratory Technician ,4,Single,6319.0,1,no-data,12,3,3,0,no-data,3,3,2,2,1,True
618,618,"246,0",32,1992,No,travel_rarely,140.0,12,1,Medical,3,Female,95.0,3,1, Research Scientist ,4,no-data,6984.0,8,no-data,23,4,3,1,"7,0",0,3,4,0,2,True
619,619,"247,0",35,1989,No,travel_rarely,629.0,27,2,Medical,4,Female,95.0,3,1, Research Scientist ,2,no-data,5711.0,2,No,15,3,4,0,"9,0",3,3,3,1,2,True
620,620,"249,0",51,1973,No,no-data,328.0,1,3,no-data,3,Male,86.0,2,1, Laboratory Technician ,3,no-data,3425.0,2,no-data,15,3,4,1,no-data,2,2,3,0,2,False
621,621,"250,0",54,1970,No,no-data,1084.0,13,2,no-data,4,Female,32.0,4,2, Manufacturing Director ,1,Divorced,26250.0,1,No,11,3,3,2,"5,0",3,3,4,1,3,False
622,622,"269,0",36,1988,No,travel_frequently,111.0,24,3,Medical,2,Female,37.0,3,2, Laboratory Technician ,2,Single,15986.0,5,no-data,11,3,4,0,no-data,5,3,6,1,2,True
623,623,"287,0",41,1983,No,no-data,1151.0,10,5,Life Sciences,4,Male,63.0,2,2, Healthcare Representative ,4,no-data,14242.0,9,No,14,3,4,1,"5,0",5,1,3,0,2,True
624,624,"288,0",47,1977,No,no-data,644.0,1,4,no-data,4,Male,42.0,3,3, Healthcare Representative ,1,no-data,12368.0,7,No,16,3,3,1,"17,0",3,3,4,0,3,True
625,625,"297,0",31,1993,Yes,no-data,1005.0,3,3,Technical Degree,4,Female,88.0,3,1, Research Scientist ,1,no-data,8556.0,5,Yes,11,3,3,0,"8,0",5,3,5,0,4,True
626,626,"303,0",55,1969,No,no-data,1147.0,3,3,no-data,4,Female,52.0,3,2, Sales Executive ,1,Married,17011.0,2,no-data,14,3,4,1,"16,0",4,3,6,0,5,False
627,627,"305,0",34,1990,No,travel_rarely,147.0,4,4,no-data,3,Female,47.0,2,1, Research Scientist ,2,Married,13248.0,6,no-data,21,4,4,0,no-data,3,3,3,1,1,True
628,628,"316,0",53,1971,No,travel_rarely,1323.0,2,3,no-data,3,Female,89.0,2,1, Laboratory Technician ,4,Single,3300.0,7,no-data,15,3,2,0,no-data,3,2,2,2,2,True
629,629,"332,0",40,1984,No,no-data,1431.0,24,4,Medical,2,Female,96.0,3,1, Laboratory Technician ,3,Divorced,15417.0,7,No,14,3,3,3,"7,0",1,3,3,1,2,False
630,630,"337,0",32,1992,No,no-data,1327.0,3,4,Medical,2,Male,73.0,3,3, Research Director ,3,Divorced,13523.0,9,No,12,3,1,1,no-data,3,3,2,2,2,True
631,631,"338,0",34,1990,No,travel_rarely,832.0,5,4,Life Sciences,3,Female,63.0,2,1, Research Scientist ,4,Married,14776.0,1,no-data,13,3,3,1,"2,0",2,2,2,0,2,True
632,632,"341,0",46,1978,No,no-data,1199.0,23,4,Life Sciences,1,Male,77.0,4,2, Manufacturing Director ,3,no-data,5118.0,4,no-data,17,3,4,1,"9,0",1,3,3,0,2,True
633,633,"347,0",43,1981,No,no-data,916.0,17,2,no-data,4,Female,82.0,4,2, Research Scientist ,1,Single,23016.0,3,Yes,13,3,3,0,no-data,1,3,3,0,2,True
634,634,"349,0",30,1994,No,no-data,1247.0,19,2,Marketing,4,Male,45.0,3,2, Sales Executive ,4,Divorced,10732.0,2,No,14,3,4,1,no-data,2,3,3,0,2,False
635,635,"350,0",26,1998,No,travel_rarely,685.0,1,3,no-data,1,Female,62.0,3,2, Manufacturing Director ,3,Married,7505.0,0,No,12,3,4,2,"5,0",3,3,4,1,2,False
636,636,"362,0",33,1991,No,no-data,128.0,2,1,no-data,4,Male,84.0,2,2, Laboratory Technician ,1,no-data,19737.0,4,No,13,3,4,0,"9,0",5,3,6,0,4,False
637,637,"379,0",22,2002,No,travel_rarely,996.0,3,2,no-data,4,Male,100.0,2,1, Research Scientist ,3,Single,10531.0,1,No,17,3,1,0,no-data,4,4,3,1,0,False
638,638,"380,0",38,1986,No,non-travel,728.0,1,4,Medical,1,Female,80.0,3,3, Research Director ,4,Divorced,11677.0,2,Yes,18,3,1,2,no-data,2,3,5,0,2,False
639,639,"393,0",39,1985,No,travel_rarely,688.0,23,4,Life Sciences,4,Male,82.0,3,2, Healthcare Representative ,4,no-data,18899.0,9,no-data,14,3,2,1,no-data,2,3,2,1,2,False
640,640,"394,0",27,1997,Yes,travel_rarely,1449.0,16,4,Medical,1,Male,45.0,3,1, Laboratory Technician ,2,Divorced,14180.0,2,Yes,13,3,4,1,no-data,2,3,3,0,2,False
641,641,"396,0",50,1974,No,no-data,636.0,10,4,Life Sciences,3,Female,31.0,3,5, Research Director ,1,Single,25594.0,9,Yes,11,3,4,0,no-data,4,3,3,1,2,True
642,642,"403,0",38,1986,No,travel_frequently,889.0,9,3,Medical,2,Male,53.0,3,1, Research Scientist ,4,Married,11411.0,1,no-data,12,3,3,3,no-data,3,2,4,1,2,False
643,643,"423,0",32,1992,No,travel_rarely,691.0,11,4,no-data,1,Male,86.0,3,1, Research Scientist ,4,Married,10077.0,0,no-data,12,3,3,1,no-data,4,3,5,0,3,True
644,644,"424,0",32,1992,No,travel_rarely,106.0,2,3,Human Resources,1,Male,62.0,2,2, Human Resources ,1,no-data,17822.0,3,No,12,3,4,0,no-data,1,3,2,1,0,False
645,645,"433,0",53,1971,Yes,no-data,723.0,17,4,Medical,1,Male,85.0,2,2, Research Scientist ,2,no-data,17747.0,2,No,15,3,1,0,"11,0",3,2,8,7,7,False
646,646,"440,0",29,1995,Yes,no-data,1157.0,2,4,Medical,1,Male,84.0,1,1, Research Scientist ,4,Married,24737.0,5,Yes,13,3,4,0,no-data,4,2,3,2,2,True
647,647,"447,0",48,1976,No,travel_rarely,1482.0,5,5,no-data,4,Male,42.0,3,5, Research Director ,3,Married,16375.0,4,no-data,11,3,2,1,"21,0",2,3,3,1,1,False
648,648,"455,0",30,1994,No,no-data,738.0,9,5,Other,2,Male,30.0,2,1, Laboratory Technician ,4,no-data,7621.0,0,No,17,3,3,0,"4,0",2,3,3,2,2,True
649,649,"460,0",38,1986,No,no-data,1192.0,5,2,Medical,4,Male,61.0,3,2, Manufacturing Director ,4,no-data,23177.0,7,No,16,3,3,2,"8,0",2,2,6,0,4,True
650,650,"465,0",24,2000,No,no-data,1309.0,26,1,no-data,3,Male,83.0,3,1, Research Scientist ,4,no-data,16092.0,1,no-data,12,3,3,2,no-data,2,2,4,0,2,False
651,651,"470,0",43,1981,No,travel_rarely,544.0,2,1,no-data,3,Male,52.0,3,1, Human Resources ,3,Divorced,24017.0,0,Yes,11,3,3,1,"4,0",5,3,3,1,0,False
652,652,"475,0",31,1993,No,no-data,641.0,25,2,no-data,4,Female,85.0,3,2, Sales Executive ,3,no-data,6069.0,7,no-data,12,3,2,1,"4,0",2,4,2,2,2,False
653,653,"478,0",22,2002,Yes,no-data,756.0,31,1,no-data,1,Female,99.0,2,1, Sales Representative ,2,Single,9150.0,1,no-data,11,3,3,0,"3,0",3,3,3,1,2,True
654,654,"482,0",58,1966,No,travel_rarely,593.0,1,4,Medical,4,Male,88.0,3,2, Healthcare Representative ,3,no-data,2967.0,2,No,11,3,3,0,no-data,2,3,3,1,2,True
655,655,"495,0",30,1994,No,no-data,1283.0,17,3,no-data,1,Male,54.0,3,1, Research Scientist ,4,no-data,18168.0,9,No,16,3,4,0,"6,0",4,3,3,1,2,False
656,656,"501,0",37,1987,No,travel_rarely,329.0,2,3,no-data,4,Female,96.0,3,1, Research Scientist ,3,Married,11868.0,4,No,13,3,2,1,no-data,3,3,2,2,2,True
657,657,"502,0",35,1989,Yes,non-travel,1362.0,19,3,Marketing,1,Male,67.0,4,2, Sales Executive ,4,no-data,4652.0,8,Yes,13,3,2,0,no-data,3,2,5,0,4,True
658,658,"507,0",25,1999,No,no-data,1371.0,10,4,Marketing,4,Female,77.0,3,2, Sales Executive ,3,Divorced,5915.0,1,Yes,12,3,4,1,no-data,2,4,5,0,3,True
659,659,"517,0",43,1981,No,no-data,201.0,1,4,no-data,2,Female,79.0,3,1, Laboratory Technician ,1,no-data,20490.0,3,No,16,3,2,1,"8,0",5,3,5,1,2,True
660,660,"522,0",55,1969,No,no-data,821.0,5,2,Medical,1,Male,86.0,3,5, Research Director ,1,Married,8509.0,4,no-data,11,3,3,1,"24,0",4,2,4,1,2,False
661,661,"523,0",35,1989,No,no-data,1381.0,4,4,no-data,3,Female,72.0,3,2, Sales Executive ,3,Married,12740.0,9,No,15,3,1,1,no-data,3,3,3,1,2,True
662,662,"525,0",44,1980,No,no-data,313.0,21,3,no-data,4,Male,61.0,3,1, Laboratory Technician ,4,no-data,15238.0,7,no-data,20,4,1,1,no-data,1,3,3,1,2,True
663,663,"526,0",44,1980,No,travel_rarely,1473.0,8,4,Other,3,Female,74.0,3,2, Healthcare Representative ,3,no-data,2227.0,4,Yes,14,3,4,0,no-data,3,3,5,0,2,True
664,664,"530,0",32,1992,No,travel_rarely,329.0,1,2,no-data,4,Male,98.0,2,1, Laboratory Technician ,1,Married,16193.0,1,No,12,3,3,1,"4,0",3,3,4,3,2,False
665,665,"544,0",46,1978,No,no-data,192.0,10,2,Life Sciences,1,Male,69.0,3,1, Research Scientist ,4,Married,9655.0,3,No,21,3,4,2,"8,0",3,2,2,0,2,True
666,666,"555,0",35,1989,Yes,travel_frequently,296.0,6,2,no-data,4,Female,33.0,1,1, Sales Representative ,3,no-data,12253.0,0,No,16,3,4,1,"3,0",3,2,2,1,0,True
